ID,YEAR,MONTH,CIRCUIT_NO,APP_CODE,REGION,VILLAGE,SUBDISTRICT,DISTRICT,PROVINCE,AP_NAME,IP_ADDRESS,UPLOAD,DOWNLOAD,NUM_USERS,NUM_DEVICES
988,2564,กรกฎาคม,5372d9006,SR671511,ภ.3,หมู่ 5 สันผักแค,ม่วงคำ,พาน,เชียงราย,CRI-SR671511,172.18.30.130,"4,181.21","50,184.26",248,51
989,2564,กรกฎาคม,5372d9007,SR671512,ภ.3,หมู่ 6 สันน้ำบ่อ,ม่วงคำ,พาน,เชียงราย,CRI-SR671512,172.18.30.138,"3,780.46","75,452.88",699,88
990,2564,กรกฎาคม,5372d9026,SR712350,ภ.3,หมู่ 14 สันผักแคใหม่,ม่วงคำ,พาน,เชียงราย,CRI-SR712350,172.18.30.42,"10,983.48","287,477.12","1,784",136
991,2564,กรกฎาคม,5372d9005,SR671506,ภ.3,หมู่ 10 อิงดอย,แม่เย็น,พาน,เชียงราย,CRI-SR671506,172.18.30.122,"2,908.41","62,308.42",275,19
992,2564,กรกฎาคม,5372d9028,SR712402,ภ.3,หมู่ 5 ห้วยสัก,เวียงห้าว,พาน,เชียงราย,CRI-SR712402,172.18.30.58,"14,168.97","175,229.35",575,44
993,2564,กรกฎาคม,5372d9023,SR671625,ภ.3,หมู่ 8 ทุ่งพัฒนา,เวียงห้าว,พาน,เชียงราย,CRI-SR671625,172.18.30.210,"1,277.96","13,948.86",269,51
994,2564,กรกฎาคม,5372d9022,SR671623,ภ.3,หมู่ 6 ดงมีชัย,เวียงห้าว,พาน,เชียงราย,CRI-SR671623,172.18.30.202,"3,181.38","48,605.86",429,36
995,2564,กรกฎาคม,5372d9030,SR771099,ภ.3,หมู่ 3 ถ้ำ,สันกลาง,พาน,เชียงราย,CRI-SR771099,172.18.30.74,"7,638.06","127,383.18",560,73
996,2564,กรกฎาคม,5372d9018,SR671580,ภ.3,หมู่ 18 เวียงสา,สันกลาง,พาน,เชียงราย,CRI-SR671580,172.18.30.186,"3,541.22","66,657.54",366,55
997,2564,กรกฎาคม,5372d9017,SR671575,ภ.3,หมู่ 10 ผาจ้อ,สันกลาง,พาน,เชียงราย,CRI-SR671575,172.18.30.178,"12,242.50","103,169.43",525,70
998,2564,กรกฎาคม,5372d9013,SR671542,ภ.3,หมู่ 6 ห้วยเครือบ้า,สันมะเค็ด,พาน,เชียงราย,CRI-SR671542,172.18.30.234,"16,228.87","219,610.76",899,60
999,2564,กรกฎาคม,5372d9029,SR770199,ภ.3,หมู่ 7 ใหม่ท่าเรือ,สันมะเค็ด,พาน,เชียงราย,CRI-SR770199,172.18.30.66,"1,626.88","37,829.40",269,63
1000,2564,กรกฎาคม,5372d9014,SR671547,ภ.3,หมู่ 11 ผาลาด,สันมะเค็ด,พาน,เชียงราย,CRI-SR671547,172.18.30.242,"11,093.82","179,477.04",759,115
1001,2564,กรกฎาคม,5372d9024,SR671631,ภ.3,หมู่ 8 บวกขอน,หัวง้ม,พาน,เชียงราย,CRI-SR671631,172.18.30.218,683.106,"18,432.32",210,35
1002,2564,กรกฎาคม,4485d9119,SR670334,ภ.2,หมู่ 5 หนองนายอู,เกาะมะนาว,บำเหน็จณรงค์,ชัยภูมิ,CPM-SR670334,172.16.142.106,"8,189.12","119,021.69",468,63
1003,2564,กรกฎาคม,4485d9120,SR670335,ภ.2,หมู่ 6 โปร่งพัฒนา,เกาะมะนาว,บำเหน็จณรงค์,ชัยภูมิ,CPM-SR670335,172.16.142.114,"7,098.80","182,332.84",616,40
1004,2564,กรกฎาคม,4485d9121,SR670336,ภ.2,หมู่ 8 เกาะไทรงาม,เกาะมะนาว,บำเหน็จณรงค์,ชัยภูมิ,CPM-SR670336,172.16.142.122,"16,088.71","303,524.72",888,74
1005,2564,กรกฎาคม,4485d9172,SR711566,ภ.2,หมู่ 1 เกาะมะนาว,เกาะมะนาว,บำเหน็จณรงค์,ชัยภูมิ,CPM-SR711566,172.16.145.90,"24,798.26","313,182.71","1,331",109
1006,2564,กรกฎาคม,4485d9118,SR670333,ภ.2,หมู่ 2 ป่ารวก,เกาะมะนาว,บำเหน็จณรงค์,ชัยภูมิ,CPM-SR670333,172.16.142.98,"33,558.29","696,685.20","1,670",57
1007,2564,กรกฎาคม,4485d9128,SR670344,ภ.2,หมู่ 9 ปากจาบ,โคกเพชรพัฒนา,บำเหน็จณรงค์,ชัยภูมิ,CPM-SR670344,172.16.146.26,"11,017.80","192,694.06","1,035",90
1008,2564,กรกฎาคม,4485d9125,SR670341,ภ.2,หมู่ 6 โคกตาเมา,โคกเพชรพัฒนา,บำเหน็จณรงค์,ชัยภูมิ,CPM-SR670341,172.16.146.10,"46,660.60","909,876.70","2,619",82
1009,2564,กรกฎาคม,4485d9173,SR711570,ภ.2,หมู่ 1 โคกเพชร,โคกเพชรพัฒนา,บำเหน็จณรงค์,ชัยภูมิ,CPM-SR711570,172.16.146.34,"6,686.80","83,513.87",278,47
1010,2564,กรกฎาคม,4485d9122,SR670337,ภ.2,หมู่ 2 โคกพะงาด,โคกเพชรพัฒนา,บำเหน็จณรงค์,ชัยภูมิ,CPM-SR670337,172.16.145.242,"16,270.38","342,271.06","1,022",53
1011,2564,กรกฎาคม,4485d9123,SR670338,ภ.2,หมู่ 3 โคกคึม,โคกเพชรพัฒนา,บำเหน็จณรงค์,ชัยภูมิ,CPM-SR670338,172.16.145.250,"23,931.47","403,699.87","1,609",81
1012,2564,กรกฎาคม,4485d9124,SR670340,ภ.2,หมู่ 5 คันฉูเก่า,โคกเพชรพัฒนา,บำเหน็จณรงค์,ชัยภูมิ,CPM-SR670340,172.16.146.2,"4,208.75","118,551.52",618,53
1013,2564,กรกฎาคม,4485d9126,SR670342,ภ.2,หมู่ 7 หนองตะครอง,โคกเพชรพัฒนา,บำเหน็จณรงค์,ชัยภูมิ,CPM-SR670342,172.16.146.18,"20,792.99","365,699.72","1,308",100
1014,2564,กรกฎาคม,4485d9127,SR670343,ภ.2,หมู่ 8 ใหม่สถานี,โคกเพชรพัฒนา,บำเหน็จณรงค์,ชัยภูมิ,CPM-SR670343,172.16.142.130,"2,952.31","45,872.33",340,28
1015,2564,กรกฎาคม,4485d9100,SR670314,ภ.2,หมู่ 5 ใหม่สมบูรณ์วัฒนา,โคกเริงรมย์,บำเหน็จณรงค์,ชัยภูมิ,CPM-SR670314,172.16.145.210,"34,930.59","284,354.87",946,62
1016,2564,กรกฎาคม,4485d9099,SR670313,ภ.2,หมู่ 4 กุดตาลาดพัฒนา,โคกเริงรมย์,บำเหน็จณรงค์,ชัยภูมิ,CPM-SR670313,172.16.145.202,"20,765.43","337,230.45","1,196",77
1017,2564,กรกฎาคม,4485d9098,SR670312,ภ.2,หมู่ 2 กุดตาลาด,โคกเริงรมย์,บำเหน็จณรงค์,ชัยภูมิ,CPM-SR670312,172.16.145.194,704.331,"21,199.79",104,23
1018,2564,กรกฎาคม,4485d9103,SR670317,ภ.2,หมู่ 10 สามหลังพัฒนา,โคกเริงรมย์,บำเหน็จณรงค์,ชัยภูมิ,CPM-SR670317,172.16.145.234,"7,575.29","127,933.89",486,56
1019,2564,กรกฎาคม,4485d9101,SR670315,ภ.2,หมู่ 6 โคกหินตั้ง,โคกเริงรมย์,บำเหน็จณรงค์,ชัยภูมิ,CPM-SR670315,172.16.145.218,"5,852.03","134,171.24",954,131
1020,2564,กรกฎาคม,4485d9102,SR670316,ภ.2,หมู่ 7 โปร่งมีชัย,โคกเริงรมย์,บำเหน็จณรงค์,ชัยภูมิ,CPM-SR670316,172.16.145.226,"14,440.24","269,338.10","1,148",90
1021,2564,กรกฎาคม,4481d9095,SR670363,ภ.2,หมู่ 9 เนินทราย,วังทอง,ภักดีชุมพล,ชัยภูมิ,CPM-SR670363,172.16.146.202,"6,262.07","98,149.50",280,33
1022,2564,กรกฎาคม,4485d9138,SR670703,ภ.2,หมู่ 9 ภูเขาทอง,โคกสะอาด,หนองบัวระเหว,ชัยภูมิ,CPM-SR670703,172.16.144.194,"8,293.13","121,674.29",265,26
1023,2564,กรกฎาคม,4485d9135,SR670698,ภ.2,หมู่ 4 กระจวน,โคกสะอาด,หนองบัวระเหว,ชัยภูมิ,CPM-SR670698,172.16.142.186,"19,079.60","215,622.78","1,317",117
1024,2564,กรกฎาคม,4485d9137,SR670701,ภ.2,หมู่ 7 ดอนกอก,โคกสะอาด,หนองบัวระเหว,ชัยภูมิ,CPM-SR670701,172.16.142.202,"23,935.07","410,823.02","1,046",62
1025,2564,กรกฎาคม,4485d9136,SR670700,ภ.2,หมู่ 6 หนองม่วง,โคกสะอาด,หนองบัวระเหว,ชัยภูมิ,CPM-SR670700,172.16.142.194,"5,741.77","106,685.81",757,64
1026,2564,กรกฎาคม,4485d9132,SR670695,ภ.2,หมู่ 14 โคกยาว,ห้วยแย้,หนองบัวระเหว,ชัยภูมิ,CPM-SR670695,172.16.142.162,"38,224.55","632,538.71","1,746",62
1027,2564,กรกฎาคม,5334d9056,SR672280,ภ.3,หมู่ 5 บ้านแม่ทก,ดอยเต่า,ดอยเต่า,เชียงใหม่,CMI-SR672280,172.18.38.10,"10,605.56","164,209.93",711,52
1028,2564,กรกฎาคม,5334d9055,SR672278,ภ.3,หมู่ 1 บ้านถิ่นสำราญ,ดอยเต่า,ดอยเต่า,เชียงใหม่,CMI-SR672278,172.18.38.18,"4,767.09","51,337.20",232,48
1029,2564,กรกฎาคม,5334d9061,SR713024,ภ.3,หมู่ 7 บ้านสันติสุข,ดอยเต่า,ดอยเต่า,เชียงใหม่,CMI-SR713024,172.18.38.114,"7,596.82","147,138.86",657,65
1030,2564,กรกฎาคม,5334d9059,SR672284,ภ.3,หมู่ 10 บ้านดอยเต่าใต้,ดอยเต่า,ดอยเต่า,เชียงใหม่,CMI-SR672284,172.18.38.130,"16,592.34","251,557.59","1,052",46
1031,2564,กรกฎาคม,5334d9058,SR672283,ภ.3,หมู่ 9 บ้านทุ่งคอกช้าง,ดอยเต่า,ดอยเต่า,เชียงใหม่,CMI-SR672283,172.18.38.34,"22,105.57","448,088.90",992,49
1032,2564,กรกฎาคม,5334d9057,SR672281,ภ.3,หมู่ 6 บ้านสันป่าดำ,ดอยเต่า,ดอยเต่า,เชียงใหม่,CMI-SR672281,172.18.41.234,"3,306.13","17,864.13",190,24
1033,2564,กรกฎาคม,5334d9060,SR672287,ภ.3,หมู่ 4 บ้านวังหลวง,ท่าเดื่อ,ดอยเต่า,เชียงใหม่,CMI-SR672287,172.18.38.2,"26,143.76","487,982.75","1,375",122
1034,2564,กรกฎาคม,5334d9063,SR672372,ภ.3,หมู่ 11 บ้านดอยน้อย,ดอยหล่อ,ดอยหล่อ,เชียงใหม่,CMI-SR672372,172.18.38.202,"8,861.67","102,835.34",653,61
1035,2564,กรกฎาคม,5334d9064,SR713125,ภ.3,หมู่ 25 บ้านเวียงทอง,ดอยหล่อ,ดอยหล่อ,เชียงใหม่,CMI-SR713125,172.18.38.146,"11,774.17","185,163.98","1,298",131
1036,2564,กรกฎาคม,5334d9065,SR767482,ภ.3,หมู่ 14 บ้านหลังม่อน,ดอยหล่อ,ดอยหล่อ,เชียงใหม่,CMI-SR767482,172.18.38.242,"1,129.44","23,917.05",87,26
1037,2564,กรกฎาคม,5343d9014,SR672443,ภ.3,หมู่ 12 บ้านไร่,แม่คะ,ฝาง,เชียงใหม่,CMI-SR672443,172.18.37.226,"14,227.34","271,066.60","1,792",92
1038,2564,กรกฎาคม,5343d9032,SR713182,ภ.3,หมู่ 14 สันดอยนาค,แม่คะ,ฝาง,เชียงใหม่,CMI-SR713182,172.18.38.90,"33,811.60","529,415.13","1,609",221
1039,2564,กรกฎาคม,5343d9012,SR672439,ภ.3,หมู่ 6 เหมืองแร่,แม่คะ,ฝาง,เชียงใหม่,CMI-SR672439,172.18.37.210,"3,180.52","74,915.23",436,121
1040,2564,กรกฎาคม,5343d9030,SR713178,ภ.3,หมู่ 5 ห้วยไคร้,แม่คะ,ฝาง,เชียงใหม่,CMI-SR713178,172.18.38.74,"10,827.02","225,232.98","1,154",191
1041,2564,กรกฎาคม,5329d9021,SR672832,ภ.3,หมู่ 8 ใหม่ประชาชื่น,ยั้งเมิน,สะเมิง,เชียงใหม่,CMI-SR672832,172.18.41.250,"1,278.93","26,569.44",374,79
1042,2564,กรกฎาคม,5329d9026,SR713491,ภ.3,หมู่ 2 แม่แว,ยั้งเมิน,สะเมิง,เชียงใหม่,CMI-SR713491,172.18.41.194,"5,217.00","121,979.44",441,74
1043,2564,กรกฎาคม,5329d9018,SR672829,ภ.3,หมู่ 4 อังคาย,ยั้งเมิน,สะเมิง,เชียงใหม่,CMI-SR672829,172.18.41.226,"6,540.12","94,993.80",543,62
1044,2564,กรกฎาคม,5329d9027,SR713492,ภ.3,หมู่ 3 ยั้งเมิน,ยั้งเมิน,สะเมิง,เชียงใหม่,CMI-SR713492,172.18.42.2,"2,512.82","47,770.41",570,93
1045,2564,กรกฎาคม,5329d9020,SR672831,ภ.3,หมู่ 7 กิ่วเสือ,ยั้งเมิน,สะเมิง,เชียงใหม่,CMI-SR672831,172.18.41.242,"29,760.23","504,907.35","2,650",107
1046,2564,กรกฎาคม,5334d9062,SR673106,ภ.3,หมู่ 8 บ้านใหม่ทุ่งสน,บ่อสลี,ฮอด,เชียงใหม่,CMI-SR673106,172.18.38.26,"1,082.13","13,593.82",75,19
1047,2564,กรกฎาคม,5641d9166,SR669444,ภ.3,หมู่ 11 หนองแกผักพฤกษ์,กะบกเตี้ย,เนินขาม,ชัยนาท,CNT-SR669444,172.18.25.130,"9,542.18","69,040.02",239,24
1048,2564,กรกฎาคม,5641d9167,SR669455,ภ.3,หมู่ 9 หนองปล้อง,สุขเดือนห้า,เนินขาม,ชัยนาท,CNT-SR669455,172.18.25.122,"12,454.95","246,144.27","1,111",66
1049,2564,กรกฎาคม,5645d9031,SR669454,ภ.3,หมู่ 8 บ่อม่วง,สุขเดือนห้า,เนินขาม,ชัยนาท,CNT-SR669454,172.18.27.226,"18,832.49","411,468.22","1,361",101
1050,2564,กรกฎาคม,5641d9171,SR669467,ภ.3,หมู่ 8 หางน้ำหนองแขม,ท่าฉนวน,มโนรมย์,ชัยนาท,CNT-SR669467,172.18.23.42,"23,682.78","266,637.64","1,222",65
1051,2564,กรกฎาคม,5641d9170,SR669465,ภ.3,หมู่ 6 ดอนฉนวน,ท่าฉนวน,มโนรมย์,ชัยนาท,CNT-SR669465,172.18.22.234,"4,907.79","88,434.64","1,264",149
1052,2564,กรกฎาคม,5641d9168,SR669463,ภ.3,หมู่ 4 หลั่น,ท่าฉนวน,มโนรมย์,ชัยนาท,CNT-SR669463,172.18.26.114,"8,025.13","104,359.67",554,103
1053,2564,กรกฎาคม,5641d9261,SR711004,ภ.3,หมู่ 1 วัดใหญ่,ท่าฉนวน,มโนรมย์,ชัยนาท,CNT-SR711004,172.18.23.34,"8,159.07","225,934.20",451,51
1054,2564,กรกฎาคม,5641d9169,SR669464,ภ.3,หมู่ 5 หัวยาง,ท่าฉนวน,มโนรมย์,ชัยนาท,CNT-SR669464,172.18.23.50,"8,097.55","145,181.60","1,150",151
1055,2564,กรกฎาคม,5641d9175,SR669474,ภ.3,หมู่ 2 ดอนสำโรง,อู่ตะเภา,มโนรมย์,ชัยนาท,CNT-SR669474,172.18.25.10,457.476,"5,367.45",39,18
1056,2564,กรกฎาคม,5641d9274,SR768224,ภ.3,หมู่ 4 ท่าอู่,อู่ตะเภา,มโนรมย์,ชัยนาท,CNT-SR768224,172.18.24.130,"5,091.32","78,996.78",728,137
1057,2564,กรกฎาคม,5648d9064,SR711023,ภ.3,หมู่ 2 วังไผ่,ชัยนาท,เมืองชัยนาท,ชัยนาท,CNT-SR711023,172.18.26.250,"3,716.52","73,950.76",340,40
1058,2564,กรกฎาคม,5648d9065,SR711024,ภ.3,หมู่ 4 วังไผ่,ชัยนาท,เมืองชัยนาท,ชัยนาท,CNT-SR711024,172.18.27.2,"5,269.02","131,718.88",750,133
1059,2564,กรกฎาคม,5648d9038,SR669527,ภ.3,หมู่ 12 เกาะโพธิ์,เสือโฮก,เมืองชัยนาท,ชัยนาท,CNT-SR669527,172.18.27.66,"2,908.75","68,568.40",268,49
1060,2564,กรกฎาคม,5641d9217,SR669640,ภ.3,หมู่ 2 หนองกุ้ง,เขาแก้ว,สรรพยา,ชัยนาท,CNT-SR669640,172.18.24.42,"13,205.70","156,334.46",797,73
1061,2564,กรกฎาคม,5648d9056,SR669639,ภ.3,หมู่ 1 นมโฑ,เขาแก้ว,สรรพยา,ชัยนาท,CNT-SR669639,172.18.26.210,"11,813.70","147,034.33",854,136
1062,2564,กรกฎาคม,5648d9058,SR669642,ภ.3,หมู่ 5 โป่งแค,เขาแก้ว,สรรพยา,ชัยนาท,CNT-SR669642,172.18.26.178,"6,272.08","211,669.61",867,87
1063,2564,กรกฎาคม,5648d9059,SR669643,ภ.3,หมู่ 6 นมโฑ,เขาแก้ว,สรรพยา,ชัยนาท,CNT-SR669643,172.18.26.186,"3,301.31","65,913.09",583,123
1064,2564,กรกฎาคม,5648d9053,SR669632,ภ.3,หมู่ 8 ลำห้วย,หาดอาษา,สรรพยา,ชัยนาท,CNT-SR669632,172.18.26.234,"13,705.91","423,209.69","1,477",143
1065,2564,กรกฎาคม,5641d9243,SR669686,ภ.3,หมู่ 5 ดงประดา,กุดจอก,หนองมะโมง,ชัยนาท,CNT-SR669686,172.18.24.242,"22,667.68","311,171.36",949,62
1066,2564,กรกฎาคม,5641d9241,SR669684,ภ.3,หมู่ 3 ทับเสาหอ,กุดจอก,หนองมะโมง,ชัยนาท,CNT-SR669684,172.18.25.18,"18,742.94","308,727.27","1,319",126
1067,2564,กรกฎาคม,5641d9242,SR669685,ภ.3,หมู่ 4 หนองขนาก,กุดจอก,หนองมะโมง,ชัยนาท,CNT-SR669685,172.18.25.2,611.402,"8,449.42",65,32
1068,2564,กรกฎาคม,5641d9239,SR669681,ภ.3,หมู่ 12 โคกสว่าง,วังตะเคียน,หนองมะโมง,ชัยนาท,CNT-SR669681,172.18.25.34,392.228,"9,179.20",87,30
1069,2564,กรกฎาคม,5641d9231,SR669673,ภ.3,หมู่ 2 วังหัวเรือ,วังตะเคียน,หนองมะโมง,ชัยนาท,CNT-SR669673,172.18.25.74,"7,017.48","161,281.45",261,42
1070,2564,กรกฎาคม,5641d9237,SR669679,ภ.3,หมู่ 10 หนองยาง,วังตะเคียน,หนองมะโมง,ชัยนาท,CNT-SR669679,172.18.25.114,"1,645.94","52,098.50",211,41
1071,2564,กรกฎาคม,5641d9236,SR669678,ภ.3,หมู่ 9 ภิรมย์สุข,วังตะเคียน,หนองมะโมง,ชัยนาท,CNT-SR669678,172.18.25.42,"1,516.51","24,235.29",234,58
1072,2564,กรกฎาคม,5641d9233,SR669675,ภ.3,หมู่ 6 บ่อลึก,วังตะเคียน,หนองมะโมง,ชัยนาท,CNT-SR669675,172.18.25.58,"8,124.31","131,411.63",361,79
1073,2564,กรกฎาคม,5641d9234,SR669676,ภ.3,หมู่ 7 ใหม่หินเรียง,วังตะเคียน,หนองมะโมง,ชัยนาท,CNT-SR669676,172.18.25.50,"3,211.56","72,503.05",352,60
1074,2564,กรกฎาคม,5641d9230,SR669672,ภ.3,หมู่ 1 ทุ่งวัวแดง,วังตะเคียน,หนองมะโมง,ชัยนาท,CNT-SR669672,172.18.26.34,"34,486.50","355,824.59",935,64
1075,2564,กรกฎาคม,5641d9232,SR669674,ภ.3,หมู่ 5 หนองหวาย,วังตะเคียน,หนองมะโมง,ชัยนาท,CNT-SR669674,172.18.23.122,"3,726.99","54,134.86",478,71
1076,2564,กรกฎาคม,5641d9235,SR669677,ภ.3,หมู่ 8 ดงสวนหลวง,วังตะเคียน,หนองมะโมง,ชัยนาท,CNT-SR669677,172.18.23.162,"3,174.74","74,229.88",333,38
1077,2564,กรกฎาคม,5641d9238,SR669680,ภ.3,หมู่ 11 ร่มโพธิ์,วังตะเคียน,หนองมะโมง,ชัยนาท,CNT-SR669680,172.18.23.170,383.679,"4,861.89",131,50
1078,2564,กรกฎาคม,5641d9240,SR669682,ภ.3,หมู่ 13 หนองรังนก,วังตะเคียน,หนองมะโมง,ชัยนาท,CNT-SR669682,172.18.25.26,453.101,"8,862.41",121,19
1079,2564,กรกฎาคม,5641d9286,SR711118,ภ.3,หมู่ 7 หนองไม้แก่น,สะพานหิน,หนองมะโมง,ชัยนาท,CNT-SR711118,172.18.23.130,"10,475.71","299,549.45",831,77
1080,2564,กรกฎาคม,5641d9226,SR669667,ภ.3,หมู่ 8 เขาเกล็ด,หนองมะโมง,หนองมะโมง,ชัยนาท,CNT-SR669667,172.18.25.250,"15,000.68","232,780.99","1,221",112
1081,2564,กรกฎาคม,5641d9284,SR771646,ภ.3,หมู่ 7 ไผ่ล้อม,หนองมะโมง,หนองมะโมง,ชัยนาท,CNT-SR771646,172.18.24.226,"6,173.45","113,253.48",505,82
1082,2564,กรกฎาคม,5641d9276,SR769847,ภ.3,หมู่ 11 หนองแกใหม่,เด่นใหญ่,หันคา,ชัยนาท,CNT-SR769847,172.18.23.250,"11,039.86","204,782.81",275,11
1083,2564,กรกฎาคม,5645d9042,SR669762,ภ.3,หมู่ 5 บุทางรถ,เด่นใหญ่,หันคา,ชัยนาท,CNT-SR669762,172.18.28.2,"4,697.89","50,888.02",292,38
1084,2564,กรกฎาคม,5645d9043,SR669763,ภ.3,หมู่ 6 หนองอ้ายกาง,เด่นใหญ่,หันคา,ชัยนาท,CNT-SR669763,172.18.27.250,"2,321.43","69,164.11",471,22
1085,2564,กรกฎาคม,5645d9040,SR669760,ภ.3,หมู่ 3 หนองแจง,เด่นใหญ่,หันคา,ชัยนาท,CNT-SR669760,172.18.28.18,"2,579.13","43,874.59",293,52
1086,2564,กรกฎาคม,5645d9044,SR669764,ภ.3,หมู่ 7 สระแก้ว,เด่นใหญ่,หันคา,ชัยนาท,CNT-SR669764,172.18.28.114,"15,667.46","58,399.18",458,89
1087,2564,กรกฎาคม,5645d9047,SR669767,ภ.3,หมู่ 10 ดงมะเขือ,เด่นใหญ่,หันคา,ชัยนาท,CNT-SR669767,172.18.27.242,289.19,"4,767.73",65,30
1088,2564,กรกฎาคม,5645d9041,SR669761,ภ.3,หมู่ 4 ดอนดินแดง,เด่นใหญ่,หันคา,ชัยนาท,CNT-SR669761,172.18.28.42,"15,201.54","290,130.69",687,55
1089,2564,กรกฎาคม,5645d9045,SR669765,ภ.3,หมู่ 8 หนองมะเกลือ,เด่นใหญ่,หันคา,ชัยนาท,CNT-SR669765,172.18.28.50,"19,243.88","210,159.00",628,22
1090,2564,กรกฎาคม,5645d9046,SR669766,ภ.3,หมู่ 9 ดอนบ่อ,เด่นใหญ่,หันคา,ชัยนาท,CNT-SR669766,172.18.28.106,"2,098.10","53,023.98",205,58
1091,2564,กรกฎาคม,5645d9048,SR669769,ภ.3,หมู่ 12 ดอนอุโลก,เด่นใหญ่,หันคา,ชัยนาท,CNT-SR669769,172.18.28.98,"8,462.28","162,560.66",551,73
1092,2564,กรกฎาคม,5645d9050,SR769150,ภ.3,หมู่ 2 ดอนกระพี้,เด่นใหญ่,หันคา,ชัยนาท,CNT-SR769150,172.18.28.90,"4,006.71","42,819.23",224,47
1093,2564,กรกฎาคม,5645d9037,SR669713,ภ.3,หมู่ 1 บ่อพระ,ไพรนกยูง,หันคา,ชัยนาท,CNT-SR669713,172.18.28.74,"3,984.14","47,796.53",866,190
1094,2564,กรกฎาคม,5645d9055,SR771939,ภ.3,หมู่ 2 หนองตะคอง,ไพรนกยูง,หันคา,ชัยนาท,CNT-SR771939,172.18.27.234,"9,794.13","177,698.82",720,55
1095,2564,กรกฎาคม,5645d9056,SR669747,ภ.3,หมู่ 4 ดอนชงโค,ห้วยงู,หันคา,ชัยนาท,CNT-SR669747,172.18.26.202,"19,850.57","347,942.72","1,040",68
1096,2564,กรกฎาคม,5645d9032,SR669699,ภ.3,หมู่ 6 หนองต่อ,หันคา,หันคา,ชัยนาท,CNT-SR669699,172.18.28.82,"7,211.03","167,697.14",849,97
1097,2564,กรกฎาคม,5645d9033,SR669701,ภ.3,หมู่ 8 ห้วยร่วม,หันคา,หันคา,ชัยนาท,CNT-SR669701,172.18.28.66,"4,151.54","88,969.26",653,41
1098,2564,กรกฎาคม,4485d9069,SR670141,ภ.2,หมู่ 14 บ้านวังกวาง,บ้านไร่,เทพสถิต,ชัยภูมิ,CPM-SR670141,172.16.141.18,"18,747.41","314,344.24","1,721",69
1099,2564,กรกฎาคม,4485d9070,SR670143,ภ.2,หมู่ 16 บ้านเทพอวยชัย,บ้านไร่,เทพสถิต,ชัยภูมิ,CPM-SR670143,172.16.141.26,"37,963.81","349,073.87","1,100",46
1100,2564,กรกฎาคม,4485d9183,SR771308,ภ.2,หมู่ 8 บ้านวังใหม่พัฒนา,บ้านไร่,เทพสถิต,ชัยภูมิ,CPM-SR771308,172.16.145.170,"24,821.56","358,240.11","2,709",87
1101,2564,กรกฎาคม,4485d9049,SR670101,ภ.2,หมู่ 5 บ้านโคกไค,วะตะแบก,เทพสถิต,ชัยภูมิ,CPM-SR670101,172.16.144.18,0,0,0,0
1102,2564,กรกฎาคม,4485d9055,SR670111,ภ.2,หมู่ 17 ซับถาวรพัฒนา,วะตะแบก,เทพสถิต,ชัยภูมิ,CPM-SR670111,172.16.144.66,"25,116.78","423,304.93","2,386",101
1103,2564,กรกฎาคม,4485d9047,SR670099,ภ.2,หมู่ 3 บ้านยางเกี่ยวแฝก,วะตะแบก,เทพสถิต,ชัยภูมิ,CPM-SR670099,172.16.144.2,"7,965.63","104,122.96","1,287",218
1104,2564,กรกฎาคม,4485d9050,SR670104,ภ.2,หมู่ 9 บ้านซับสมบูรณ์,วะตะแบก,เทพสถิต,ชัยภูมิ,CPM-SR670104,172.16.144.26,"5,468.60","161,823.75","1,092",180
1105,2564,กรกฎาคม,4485d9052,SR670108,ภ.2,หมู่ 14 บ้านเขากี่,วะตะแบก,เทพสถิต,ชัยภูมิ,CPM-SR670108,172.16.144.42,"3,998.49","96,932.54",639,57
1106,2564,กรกฎาคม,4485d9054,SR670110,ภ.2,หมู่ 16 บ้านหนองกระโจม,วะตะแบก,เทพสถิต,ชัยภูมิ,CPM-SR670110,172.16.144.58,"36,254.00","621,497.71","2,126",114
1107,2564,กรกฎาคม,4485d9056,SR670113,ภ.2,หมู่ 19 บ้านซับเจริญ,วะตะแบก,เทพสถิต,ชัยภูมิ,CPM-SR670113,172.16.144.74,"1,525.77","24,122.05",308,48
1108,2564,กรกฎาคม,4485d9057,SR670114,ภ.2,หมู่ 20 บ้านป่าขนุน,วะตะแบก,เทพสถิต,ชัยภูมิ,CPM-SR670114,172.16.144.82,"16,757.78","315,647.52",758,86
1109,2564,กรกฎาคม,4485d9058,SR670115,ภ.2,หมู่ 21 บ้านยางเกี่ยวแฝกพัฒนา,วะตะแบก,เทพสถิต,ชัยภูมิ,CPM-SR670115,172.16.144.90,"8,359.59","120,455.48","1,415",304
1110,2564,กรกฎาคม,4485d9048,SR670100,ภ.2,หมู่ 4 บ้านห้วยฝรั่ง,วะตะแบก,เทพสถิต,ชัยภูมิ,CPM-SR670100,172.16.144.10,"27,222.38","518,479.61","1,618",76
1111,2564,กรกฎาคม,4485d9051,SR670105,ภ.2,หมู่ 11 บ้านดงลาน,วะตะแบก,เทพสถิต,ชัยภูมิ,CPM-SR670105,172.16.144.34,"38,386.01","517,032.59","2,463",121
1112,2564,กรกฎาคม,4485d9053,SR670109,ภ.2,หมู่ 15 บ้านซับไทร,วะตะแบก,เทพสถิต,ชัยภูมิ,CPM-SR670109,172.16.144.50,"9,830.32","183,568.57",716,69
